solute_smiles,solvent_smiles,T,ln_x2_true,logS_true,pred_grounded_a,pred_nrtl,pred_directgnn,pred_oracle
COc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,C1COCCO1,313.149994,-4.904115676879883,-1.0596438167808573,-6.70038366317749,-4.612405300140381,-3.2745537757873535,-6.06612491607666
COc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,C1COCCO1,318.149994,-4.900750160217285,-1.0581712525342246,-6.430916786193848,-4.436400413513184,-3.182889938354492,-5.816658973693848
COc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,CN(C)C=O,298.149994,-4.4962263107299805,-0.8365019640358954,-7.345607757568359,-4.298943042755127,-3.9212493896484375,-5.992770671844482
COc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,CN(C)C=O,303.149994,-4.4918413162231445,-0.8345760622372309,-7.058743000030518,-4.201194763183594,-3.7531895637512207,-5.73885440826416
COc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,CN(C)C=O,308.149994,-4.485078811645508,-0.8316057637251083,-6.780975818634033,-4.09982967376709,-3.5722625255584717,-5.494241714477539
COc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,CN(C)C=O,313.149994,-4.48295259475708,-0.830671817078086,-6.511897087097168,-3.9958298206329346,-3.3845772743225098,-5.258631706237793
COc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,CN(C)C=O,318.149994,-4.476161479949951,-0.8276886488673945,-6.251109600067139,-3.890067577362061,-3.1982808113098145,-5.031779766082764
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,273.149994,-3.955974817276001,-0.5789105357711924,-8.039779663085938,-4.178247451782227,-4.362633228302002,-7.068089485168457
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,278.149994,-3.746084928512573,-0.4857728145968192,-7.707831382751465,-3.997594594955444,-4.23658561706543,-6.761878967285156
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,283.149994,-3.5176188945770264,-0.38384741341393647,-7.387644290924072,-3.8179373741149902,-4.107487201690674,-6.467037200927734
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,288.149994,-3.2984602451324463,-0.2854019059714975,-7.078629016876221,-3.6396498680114746,-3.98126769065857,-6.183082580566406
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,293.149994,-3.0964369773864746,-0.19391883319584186,-6.780240058898926,-3.463033437728882,-3.827492237091065,-5.909591197967529
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,298.149994,-2.9250874519348145,-0.11564201577584708,-6.49196720123291,-3.2883267402648926,-3.671199083328247,-5.646182537078857
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,303.149994,-2.7711498737335205,-0.044670162761685235,-6.213343143463135,-3.115717887878418,-3.5325634479522705,-5.39250373840332
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,308.149994,-2.6170217990875244,0.027126034441026816,-5.943933963775635,-2.945352554321289,-3.396031141281128,-5.148256301879883
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,313.149994,-2.465339422225952,0.09864062443767983,-5.683343410491943,-2.777332305908203,-3.249722957611084,-4.913150310516357
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,318.149994,-2.3191211223602295,0.16853984189321647,-5.431199550628662,-2.61171817779541,-3.0870323181152344,-4.686919212341309
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)O,273.149994,-7.241830348968506,-2.030930390026078,-10.169549942016602,-6.25855016708374,-6.003485202789307,-9.483779907226562
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)O,278.149994,-6.926938056945801,-1.894059219428644,-9.800354957580566,-6.022253513336182,-5.8582892417907715,-9.132014274597168
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)O,283.149994,-6.592215061187744,-1.748521295262021,-9.443893432617188,-5.788639545440674,-5.700265407562256,-8.792677879333496
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)O,288.149994,-6.272237300872803,-1.609331822868746,-9.099522590637209,-5.55819845199585,-5.535757541656494,-8.46506118774414
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)O,293.149994,-5.98429012298584,-1.4840037425011334,-8.766597747802734,-5.331291198730469,-5.33499813079834,-8.148523330688477
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)O,298.149994,-5.718084335327148,-1.3680575292971262,-8.444522857666016,-5.1081366539001465,-5.119298458099365,-7.842459678649902
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)O,303.149994,-5.477922439575195,-1.2633677009171203,-8.132806777954102,-4.888826370239258,-4.910285472869873,-7.54625940322876
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)O,308.149994,-5.253917694091797,-1.165625948743524,-7.830904006958008,-4.6733174324035645,-4.6970534324646,-7.259379863739014
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)O,313.149994,-5.040579319000244,-1.0724312664080007,-7.538286209106445,-4.461430549621582,-4.475473880767822,-6.981315612792969
COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)O,318.149994,-4.839880466461182,-0.9846398244007353,-7.254447937011719,-4.252844333648682,-4.252558708190918,-6.711575984954834
COc1ccc(C(=O)N2CCCC2=O)cc1,CCCO,273.149994,-7.679945468902588,-2.2111361844393334,-9.723129272460938,-5.798274517059326,-5.5752482414245605,-9.593491554260254
COc1ccc(C(=O)N2CCCC2=O)cc1,CCCO,278.149994,-7.349365711212158,-2.067488569094991,-9.35886287689209,-5.570671558380127,-5.445924282073975,-9.241073608398438
COc1ccc(C(=O)N2CCCC2=O)cc1,CCCO,283.149994,-6.94027853012085,-1.8896830042965396,-9.007194519042969,-5.344837188720703,-5.312454700469971,-8.901055335998535
COc1ccc(C(=O)N2CCCC2=O)cc1,CCCO,288.149994,-6.58639669418335,-1.7358153709418866,-8.667447090148926,-5.1214141845703125,-5.179920673370361,-8.572735786437988
COc1ccc(C(=O)N2CCCC2=O)cc1,CCCO,293.149994,-6.239925861358643,-1.5850966044486439,-8.339004516601562,-4.900907516479492,-5.017196178436279,-8.255472183227539
COc1ccc(C(=O)N2CCCC2=O)cc1,CCCO,298.149994,-5.927175998687744,-1.4489593906384821,-8.021295547485352,-4.683691024780273,-4.836791038513184,-7.948658943176269
COc1ccc(C(=O)N2CCCC2=O)cc1,CCCO,303.149994,-5.632392406463623,-1.3205383144077114,-7.713746070861816,-4.470005512237549,-4.652756690979004,-7.651679039001465
COc1ccc(C(=O)N2CCCC2=O)cc1,CCCO,308.149994,-5.356582164764404,-1.2002595983586846,-7.415814399719238,-4.259965419769287,-4.457579612731934,-7.364015579223633
COc1ccc(C(=O)N2CCCC2=O)cc1,CCCO,313.149994,-5.129587650299072,-1.1011523202519455,-7.127028465270996,-4.05355167388916,-4.256950855255127,-7.085148334503174
COc1ccc(C(=O)N2CCCC2=O)cc1,CCCO,318.149994,-4.909794807434082,-1.0050613745723345,-6.84691047668457,-3.850600719451904,-4.06296968460083,-6.814591407775879
COc1ccc(C(=O)N2CCCC2=O)cc1,CCO,273.149994,-6.986798286437988,-1.802227768185287,-9.847583770751951,-6.147109508514404,-5.723086357116699,-9.786249160766602
COc1ccc(C(=O)N2CCCC2=O)cc1,CCO,278.149994,-6.815176010131836,-1.7276179517081802,-9.487302780151367,-5.928070068359375,-5.588938236236572,-9.439416885375977
COc1ccc(C(=O)N2CCCC2=O)cc1,CCO,283.149994,-6.459869384765625,-1.5731067242146126,-9.13945484161377,-5.710927963256836,-5.448550701141357,-9.104711532592772
COc1ccc(C(=O)N2CCCC2=O)cc1,CCO,288.149994,-6.1441497802734375,-1.4357386481780043,-8.803337097167969,-5.496227741241455,-5.308516979217529,-8.781449317932129
COc1ccc(C(=O)N2CCCC2=O)cc1,CCO,293.149994,-5.831729412078857,-1.2997135460428093,-8.478370666503906,-5.284365177154541,-5.14096212387085,-8.469002723693848
COc1ccc(C(=O)N2CCCC2=O)cc1,CCO,298.149994,-5.5547590255737305,-1.1790189484432958,-8.163969993591309,-5.075589656829834,-4.961198329925537,-8.166772842407227
COc1ccc(C(=O)N2CCCC2=O)cc1,CCO,303.149994,-5.306752681732178,-1.0708361184397979,-7.859532833099365,-4.870020389556885,-4.784404277801514,-7.874151706695557
COc1ccc(C(=O)N2CCCC2=O)cc1,CCO,308.149994,-5.071819305419922,-0.968232401093989,-7.564518928527832,-4.667634963989258,-4.6002631187438965,-7.590628623962402
COc1ccc(C(=O)N2CCCC2=O)cc1,CCO,313.149994,-4.8648481369018555,-0.877715302991383,-7.278481960296631,-4.468276500701904,-4.409062385559082,-7.315689563751221
COc1ccc(C(=O)N2CCCC2=O)cc1,CCO,318.149994,-4.65069055557251,-0.783900908532551,-7.000951766967773,-4.271633148193359,-4.218081474304199,-7.048847198486328
COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,273.149994,-4.201706886291504,-0.8116849994721398,-8.475016593933105,-4.594376564025879,-4.434337139129639,-7.701738834381104
COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,278.149994,-4.073366165161133,-0.7550425579335587,-8.134352684020996,-4.419185638427734,-4.334127426147461,-7.378382682800293
COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,283.149994,-3.910025119781494,-0.6827681116124956,-7.80558967590332,-4.243919372558594,-4.226987361907959,-7.066575527191162
COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,288.149994,-3.72347092628479,-0.599923371489832,-7.488115787506104,-4.0691375732421875,-4.1190900802612305,-6.765766620635986
COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,293.149994,-3.557149648666382,-0.5257417553444961,-7.181330680847168,-3.895308256149292,-3.978497505187988,-6.475432872772217
COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,298.149994,-3.403099298477173,-0.4567098722817891,-6.884704113006592,-3.7228071689605713,-3.8303780555725098,-6.195113658905029
COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,303.149994,-3.258396625518799,-0.39153297518029573,-6.597729682922363,-3.5519156455993652,-3.698058843612671,-5.924376010894775
COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,308.149994,-3.105324029922486,-0.32217228739264375,-6.319941520690918,-3.3828258514404297,-3.5740346908569336,-5.662835121154785
COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,313.149994,-2.969674825668335,-0.2602905647028829,-6.050879001617432,-3.2155933380126953,-3.454103469848633,-5.41012716293335
COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,318.149994,-2.845245361328125,-0.2031273610244461,-5.790127277374268,-3.0502171516418457,-3.32835054397583,-5.165928840637207
COc1ccc(C(=O)N2CCCC2=O)cc1,CO,273.149994,-6.957996368408203,-1.631520988218226,-9.822710990905762,-6.126869201660156,-5.924282550811768,-11.257770538330078
COc1ccc(C(=O)N2CCCC2=O)cc1,CO,278.149994,-6.6854119300842285,-1.5130095085149102,-9.468880653381348,-5.903331756591797,-5.801571369171143,-10.904623031616213
COc1ccc(C(=O)N2CCCC2=O)cc1,CO,283.149994,-6.29094934463501,-1.3414338630555322,-9.127267837524414,-5.6819963455200195,-5.67167854309082,-10.56361961364746
COc1ccc(C(=O)N2CCCC2=O)cc1,CO,288.149994,-5.970486164093018,-1.2019537947545003,-8.797268867492676,-5.463424205780029,-5.53954553604126,-10.23409938812256
COc1ccc(C(=O)N2CCCC2=O)cc1,CO,293.149994,-5.64532470703125,-1.0603106243527345,-8.47823715209961,-5.2480268478393555,-5.375037670135498,-9.915444374084473
COc1ccc(C(=O)N2CCCC2=O)cc1,CO,298.149994,-5.351717948913574,-0.9322728943534757,-8.169587135314941,-5.036076068878174,-5.196852207183838,-9.60708999633789
COc1ccc(C(=O)N2CCCC2=O)cc1,CO,303.149994,-5.099630355834961,-0.8221992215139797,-7.870762825012207,-4.827701568603516,-5.0257697105407715,-9.308436393737791
COc1ccc(C(=O)N2CCCC2=O)cc1,CO,308.149994,-4.860578536987305,-0.7176600661805979,-7.581273078918457,-4.622900485992432,-4.855456352233887,-9.018990516662598
COc1ccc(C(=O)N2CCCC2=O)cc1,CO,313.149994,-4.641419410705566,-0.6216489466566834,-7.300583839416504,-4.4215264320373535,-4.684549808502197,-8.73826789855957
COc1ccc(C(=O)N2CCCC2=O)cc1,CO,318.149994,-4.427023887634277,-0.5275257384905122,-7.028196811676025,-4.223264694213867,-4.512559413909912,-8.465800285339355
COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,273.149994,-4.591267108917236,-1.0183604995139774,-9.194635391235352,-4.1210527420043945,-6.178666114807129,-10.015453338623049
COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,278.149994,-4.4550275802612305,-0.9585425989747565,-8.840450286865234,-3.9219677448272705,-5.988129138946533,-9.626474380493164
COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,283.149994,-4.300631046295166,-0.8906357619874498,-8.498322486877441,-3.725517511367798,-5.7977142333984375,-9.25115203857422
COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,288.149994,-4.1202778816223145,-0.8111278625344404,-8.167606353759766,-3.53214168548584,-5.612742900848389,-8.888724327087402
COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,293.149994,-3.940422534942627,-0.7316026919146773,-7.847711563110352,-3.3422060012817383,-5.3987812995910645,-8.538472175598145
COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,298.149994,-3.76835560798645,-0.6552553561870217,-7.538066864013672,-3.156010389328003,-5.1801042556762695,-8.199718475341797
COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,303.149994,-3.6145143508911137,-0.5867324755070832,-7.238121032714844,-2.9737982749938965,-4.980453968048096,-7.871805667877197
COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,308.149994,-3.46958327293396,-0.5219111333569337,-6.9473748207092285,-2.795755386352539,-4.787545680999756,-7.554127693176269
COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,313.149994,-3.331204891204834,-0.45973830302593655,-6.665325164794922,-2.622016668319702,-4.592211723327637,-7.246084690093994
COc1ccc(C(=O)N2CCCC2=O)cc1,Cc1ccccc1,318.149994,-3.1988282203674316,-0.3999628437918081,-6.391506195068359,-2.4526524543762207,-4.3882341384887695,-6.947105884552002
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CCCCCC,293.149994,-9.526421546936035,-3.256495227893538,-10.726906776428224,-10.527654647827148,-5.350875377655029,-12.099482536315918
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CCCCCC,298.149994,-9.285063743591309,-3.1516662225650975,-10.373621940612791,-10.345393180847168,-5.14251184463501,-11.68423080444336
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CCCCCC,303.149994,-9.04992389678955,-3.049535599875886,-10.03128433227539,-10.16419792175293,-4.91858434677124,-11.283185958862305
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CCCCCC,308.149994,-8.825758934020996,-2.9521691801456966,-9.699360847473145,-9.984344482421877,-4.674037456512451,-10.895618438720703
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CCCCCC,313.149994,-8.606571197509766,-2.8569615184842694,-9.377362251281738,-9.806004524230955,-4.3914875984191895,-10.520832061767578
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CCCCCCCCO,293.149994,-5.204826831817627,-1.4579585421444161,-7.307663917541504,-7.3226318359375,-3.448336124420166,-7.705153465270996
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CCCCCCCCO,298.149994,-5.039034843444824,-1.3855234567952672,-7.027115345001221,-7.027862548828125,-3.160467624664306,-7.415642738342285
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CCCCCCCCO,303.149994,-4.829564571380615,-1.2938911095111103,-6.755525588989258,-6.741831302642822,-2.831580638885498,-7.135400772094727
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CCCCCCCCO,308.149994,-4.71610164642334,-1.2441943024890993,-6.492405414581299,-6.46417236328125,-2.4407989978790283,-6.863960266113281
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,CCCCCCCCO,313.149994,-4.513503074645996,-1.1553251518616405,-6.237338542938232,-6.194447040557861,-2.091956615447998,-6.600861549377441
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,C1CCCCC1,298.149994,-10.88698673248291,-3.764542061222229,-10.183932304382324,-12.173460006713867,-10.153740882873535,-12.684245109558104
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,C1COCCO1,293.149994,-3.692887544631958,-0.5258960088011699,-5.630368232727051,-4.359217643737793,-4.664195537567139,-4.5229058265686035
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,C1COCCO1,298.149994,-3.540459394454956,-0.45786737628838037,-5.356302738189697,-4.19631290435791,-4.557158946990967,-4.2854323387146
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,C1COCCO1,303.149994,-3.372609853744507,-0.3825942480763219,-5.091121673583984,-4.033114433288574,-4.443609237670898,-4.058382987976074
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,C1COCCO1,308.149994,-3.179655075073242,-0.2954996264879789,-4.83436918258667,-3.870363473892212,-4.320155620574951,-3.841516494750977
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,C1COCCO1,313.149994,-3.0428237915039062,-0.23330153310892682,-4.585690021514893,-3.7086915969848633,-4.190426349639893,-3.63456654548645
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC#N,298.149994,-6.03646183013916,-1.3436020800029256,-6.459927558898926,-7.095762729644775,-7.479508876800537,-5.680121898651123
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)=O,293.0,-4.00194787979126,-0.5992569997053616,-5.745696544647217,-5.827961444854736,-5.901791095733643,-4.052265167236328
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)=O,298.0,-3.872321605682373,-0.5418403533704452,-5.47086763381958,-5.619741439819336,-5.656837463378906,-3.835475444793701
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)=O,298.149994,-3.755019187927246,-0.48974631058046897,-5.462762355804443,-5.6135382652282715,-5.649489879608154,-3.829148530960083
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)=O,303.0,-3.748629570007324,-0.48690462646470944,-5.204996585845947,-5.41427755355835,-5.416761875152588,-3.630188226699829
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)=O,308.0,-3.6012349128723145,-0.42122530959219334,-4.947676181793213,-5.211785793304443,-5.201376438140869,-3.435952425003052
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)=O,313.0,-3.455864667892456,-0.35618115146999435,-4.698541641235352,-5.012456893920898,-5.005917072296143,-3.2522411346435547
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)=O,318.0,-3.310991048812866,-0.291051353484503,-4.45728063583374,-4.816461563110352,-4.820559024810791,-3.078481674194336
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)O,298.149994,-5.3708882331848145,-1.2166774405572343,-6.787837982177734,-5.826284885406494,-7.309754848480225,-5.439473628997803
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CCCCC,298.149994,-14.921147346496582,-5.54517572899407,-10.38677215576172,-13.921947479248049,-10.83351707458496,-12.486437797546388
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CCCCCC,298.149994,-14.541180610656738,-5.434408868376685,-10.36512279510498,-14.168460845947266,-10.593881607055664,-12.526679039001465
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CCCCCCC,298.149994,-14.304901123046877,-5.381168987467589,-10.119853019714355,-18.2396183013916,-10.422664642333984,-12.556726455688477
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CCCO,298.149994,-5.442187786102295,-1.2376064833395446,-6.500940322875977,-5.720661163330078,-6.7947540283203125,-5.620627403259277
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CCO,298.149994,-5.423880577087402,-1.1219432307889041,-6.440484523773193,-5.632198333740234,-6.87119722366333,-5.445528984069824
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CCOC(C)=O,298.149994,-4.500810146331787,-0.9432868153426069,-6.232589244842529,-5.719664096832275,-5.965836524963379,-5.055718421936035
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CO,298.149994,-6.083580017089844,-1.251188680796273,-6.1377363204956055,-5.665887832641602,-6.810810565948486,-6.214096546173096
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccccc1,298.149994,-7.004266262054443,-2.070344423954634,-7.57898473739624,-8.032951354980469,-8.068558692932129,-8.86007022857666
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,ClC(Cl)(Cl)Cl,298.149994,-10.077840805053713,-3.363870580378673,-8.210522651672363,-7.757076740264893,-7.219607830047607,-10.905107498168944
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,ClC(Cl)Cl,298.149994,-4.7375593185424805,-0.9606895453023526,-6.724982261657715,-4.632460594177246,-5.991147994995117,-4.846644878387451
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Clc1ccccc1,298.149994,-6.074846267700195,-1.646733626946118,-7.751452922821045,-7.039675235748291,-7.414153575897217,-8.647605895996094
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,O,293.149994,-14.06269073486328,-4.364265976307767,-9.744948387145996,-11.12104034423828,-13.204461097717283,-14.369175910949709
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,O,298.149994,-13.88593292236328,-4.287500968127147,-9.45620346069336,-10.87995147705078,-12.989356994628906,-14.054333686828612
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,O,303.149994,-13.720200538635254,-4.215524235439964,-9.176267623901367,-10.640460014343262,-12.737703323364258,-13.748418807983398
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,O,308.149994,-13.576493263244627,-4.15311288489802,-8.904463768005371,-10.402070999145508,-12.441278457641602,-13.451154708862305
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,O,313.149994,-13.39680004119873,-4.075073001554396,-8.640515327453613,-10.164359092712402,-12.105856895446776,-13.162335395812988
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,O,318.149994,-16.602603912353516,-5.467336566236695,-8.38404655456543,-9.926958084106444,-11.737764358520508,-12.881688117980955
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,OCCO,298.149994,-7.583062648773193,-2.0406900530668644,-6.894375801086426,-6.526302814483643,-5.601973056793213,-7.108782768249512
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,CC(C)O,293.200012,-10.839981079101562,-3.5938899511616245,-8.110288619995117,-10.859288215637209,-8.19136905670166,-5.903909206390381
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,CC(C)O,298.200012,-10.588666915893556,-3.48474316475579,-7.838395118713379,-10.59968376159668,-7.948620319366455,-5.677252292633057
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,CC(C)O,303.200012,-10.417652130126951,-3.4104703457300105,-7.575257301330566,-10.34593677520752,-7.690811157226563,-5.459453105926514
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,CC(C)O,308.200012,-10.2319917678833,-3.329836425617438,-7.320011138916016,-10.097487449645996,-7.423299312591553,-5.250271797180176
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,CC(C)O,313.200012,-10.12913417816162,-3.2851642481633947,-7.072309494018555,-9.853777885437012,-7.133098602294922,-5.049159526824951
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,CN1CCCC1=O,293.200012,-6.185049533843994,-1.669549484777335,-6.357290744781494,-5.475647449493408,-4.9568915367126465,-2.04215407371521
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,CN1CCCC1=O,298.200012,-6.156339168548584,-1.6570546190794695,-6.123091697692871,-5.357781887054443,-4.82952880859375,-1.9936407804489136
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,CN1CCCC1=O,303.200012,-6.03646183013916,-1.6048750279081812,-5.8957343101501465,-5.235021591186523,-4.6918487548828125,-1.9466428756713867
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,CN1CCCC1=O,308.200012,-5.995472431182861,-1.5870300223870377,-5.674656867980957,-5.108584880828857,-4.540377140045166,-1.901049256324768
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,CN1CCCC1=O,313.200012,-5.956097602844238,-1.5698862120476962,-5.459552764892578,-4.979532241821289,-4.375509738922119,-1.856769561767578
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12.O.O.O,O,278.149994,-7.80375337600708,-1.645867042774639,-8.530073165893555,-6.372181415557861,-5.586057662963867,-12.934161186218262
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12.O.O.O,O,283.149994,-7.716537952423096,-1.607973702939066,-8.242438316345215,-6.197216510772705,-5.567901134490967,-12.612107276916504
